Employee_ID,Employee_Name,Department,Leave_Type,Total_Days,EL_Balance,CL_Balance,CO_Balance,Overtime_Hours,Productivity_Score,Is_Peak_Season,Month
1057,Rohan Patel,OPS,CO,7.0,22.04,6.07,3.47,3.46,92.05,0,9
1045,Meera Reddy,ENG,EL,5.0,18.63,8.04,4.71,14.79,85.82,0,8
1048,Sanjay Sharma,HR,CL,2.0,15.25,10.06,0.93,11.1,89.44,0,9
1097,Meera Sharma,HR,EL,2.0,24.73,8.55,1.18,12.68,87.87,1,11
1083,Sanjay Nair,ENG,CO,1.0,28.8,3.54,1.23,12.04,77.62,0,9
1021,Arjun Verma,OPS,EL,6.0,22.85,9.51,2.47,17.14,85.92,1,11
1070,Rohan Nair,HR,CO,6.0,14.55,5.41,0.06,15.41,75.82,0,2
1055,Priya Iyer,FIN,CO,4.0,21.02,7.4,2.77,1.77,89.59,0,6
1047,Sanjay Reddy,HR,CO,9.0,25.18,8.17,4.52,17.95,76.06,0,8
1000,Rohan Reddy,OPS,CO,3.0,6.96,5.38,0.49,14.56,94.38,0,4
1078,Sanjay Sharma,OPS,CL,3.0,26.08,10.24,3.66,12.3,92.36,0,8
1111,Anjali Patel,SALES,CO,9.0,21.04,3.25,3.97,4.59,78.18,0,7
1032,Arjun Nair,OPS,CL,4.0,7.91,10.06,3.88,6.55,88.16,0,4
1080,Sanjay Sharma,ENG,CL,9.0,14.79,0.9,2.38,8.43,83.89,0,2
1026,Deepa Singh,FIN,CO,1.0,17.37,0.22,3.04,16.61,79.74,0,9
1090,Arjun Reddy,HR,CL,6.0,28.73,11.88,2.42,9.36,87.9,1,10
1093,Sanjay Reddy,HR,CL,5.0,9.23,5.53,3.03,6.62,85.21,0,7
1143,Deepa Verma,SALES,CO,2.0,9.35,5.86,4.11,5.57,85.45,0,2
1111,Anjali Patel,SALES,CL,2.0,26.37,0.94,3.6,6.95,94.9,0,5
1084,Vikram Reddy,ENG,EL,6.0,25.88,2.31,3.55,1.23,93.38,0,7
1107,Priya Singh,SALES,CL,3.0,27.69,1.16,4.28,3.56,92.24,0,2
1016,Meera Sharma,HR,CO,9.0,19.24,0.22,3.56,14.25,77.31,0,9
1079,Arjun Singh,SALES,EL,3.0,10.37,5.83,4.8,36.49,56.78,1,12
1083,Sanjay Nair,ENG,CO,1.0,22.56,9.29,1.41,5.76,93.12,0,4
1101,Meera Verma,SALES,EL,5.0,16.61,1.83,2.58,42.01,67.84,1,11
1002,Vikram Gupta,ENG,CO,5.0,27.0,1.21,0.7,14.69,92.3,0,8
1121,Sanjay Nair,OPS,CO,5.0,13.17,2.91,3.04,18.01,81.14,0,4
1137,Meera Gupta,SALES,CO,5.0,23.54,11.17,0.83,2.89,85.83,0,2
1044,Arjun Reddy,SALES,EL,5.0,19.97,2.16,2.4,46.75,66.89,1,12
1035,Arjun Reddy,FIN,CL,1.0,5.58,8.02,4.23,7.09,75.92,0,4
1070,Rohan Nair,HR,EL,8.0,11.75,6.51,4.96,17.12,81.09,1,12
1134,Anjali Iyer,HR,EL,1.0,15.11,4.45,3.13,0.23,90.27,0,7
1012,Sanjay Gupta,ENG,CL,8.0,12.78,0.24,3.84,8.02,91.32,0,3
1036,Priya Iyer,SALES,EL,3.0,20.37,2.77,2.78,16.16,80.14,0,9
1049,Vikram Gupta,HR,EL,9.0,6.95,6.81,2.15,0.35,79.72,0,5
1075,Priya Sharma,SALES,CO,4.0,10.56,5.85,4.26,3.95,94.42,0,8
1103,Deepa Sharma,FIN,CO,9.0,9.18,7.03,4.59,5.1,86.06,0,6
1090,Arjun Reddy,HR,CL,6.0,8.08,5.9,3.28,11.58,77.8,1,10
1032,Arjun Nair,OPS,CL,6.0,26.98,1.95,0.32,5.38,87.14,1,10
1059,Sanjay Nair,FIN,EL,9.0,25.43,2.82,3.38,8.61,77.29,0,4
1096,Arjun Sharma,ENG,CL,4.0,9.42,4.3,3.27,4.68,78.67,0,3
1039,Meera Sharma,FIN,CL,6.0,10.09,6.67,1.09,4.12,85.91,1,10
1028,Priya Nair,OPS,CL,2.0,29.92,10.31,0.04,1.01,87.2,0,2
1136,Rohan Iyer,OPS,EL,8.0,20.73,2.73,2.34,16.18,93.46,0,8
1023,Rohan Reddy,FIN,CL,9.0,15.17,6.57,4.71,3.33,80.85,0,8
1082,Meera Sharma,SALES,CL,5.0,17.85,4.88,0.22,19.15,94.06,0,3
1101,Meera Verma,SALES,CL,3.0,9.81,5.48,0.1,38.36,68.78,1,12
1126,Vikram Reddy,OPS,CO,6.0,27.88,9.31,1.62,1.75,87.33,0,1
1078,Sanjay Sharma,OPS,CL,1.0,19.32,11.09,1.97,12.67,92.88,0,7
1050,Arjun Iyer,ENG,EL,8.0,5.52,5.7,4.66,7.9,83.56,0,6
1020,Anjali Verma,ENG,CL,5.0,9.22,0.22,3.05,18.42,77.13,0,1
1075,Priya Sharma,SALES,EL,2.0,25.22,3.23,4.41,1.1,93.82,0,8
1024,Vikram Singh,HR,CO,3.0,13.11,3.72,3.24,1.22,84.79,0,1
1137,Meera Gupta,SALES,CL,2.0,8.25,10.09,3.93,13.13,84.32,0,8
1119,Arjun Singh,SALES,CO,1.0,14.3,7.42,2.88,7.88,81.13,0,5
1144,Meera Sharma,SALES,EL,2.0,29.13,7.21,4.07,47.08,71.6,1,11
1123,Sanjay Verma,OPS,CL,3.0,29.03,2.95,0.05,8.68,82.18,0,5
1003,Sanjay Gupta,HR,CO,9.0,11.55,11.44,0.55,6.1,75.72,0,6
1080,Sanjay Sharma,ENG,CO,5.0,16.3,1.88,3.41,15.03,78.62,0,7
1023,Rohan Reddy,FIN,CL,8.0,21.43,1.63,2.47,3.05,78.4,0,8
1031,Anjali Reddy,FIN,EL,1.0,5.82,3.55,4.35,0.37,85.91,1,11
1115,Meera Iyer,SALES,CO,7.0,24.01,8.71,3.46,16.43,87.91,0,5
1020,Anjali Verma,ENG,EL,7.0,13.36,11.61,1.78,2.8,82.97,0,3
1074,Anjali Singh,SALES,EL,5.0,5.6,3.04,1.55,19.74,80.91,0,3
1010,Anjali Iyer,FIN,EL,8.0,11.75,8.58,4.79,13.82,92.74,1,12
1089,Rohan Singh,SALES,CL,4.0,20.65,8.41,1.27,16.19,94.01,0,6
1125,Rohan Singh,SALES,EL,8.0,18.68,10.58,2.24,1.22,91.89,0,7
1103,Deepa Sharma,FIN,CL,4.0,8.46,0.37,4.67,2.95,91.19,1,11
1023,Rohan Reddy,FIN,CO,4.0,21.68,10.67,2.13,8.27,83.86,0,7
1074,Anjali Singh,SALES,EL,3.0,10.5,11.05,3.58,14.74,90.88,0,4
1090,Arjun Reddy,HR,EL,1.0,25.77,11.26,4.34,17.37,76.27,0,4
1097,Meera Sharma,HR,EL,5.0,28.66,5.81,1.87,5.66,84.98,0,4
1133,Meera Iyer,SALES,CO,3.0,27.79,4.19,3.84,47.41,75.28,1,12
1140,Sanjay Singh,ENG,CO,9.0,18.32,0.43,4.75,5.51,75.32,0,4
1050,Arjun Iyer,ENG,CO,4.0,6.04,4.56,3.11,2.24,81.27,0,2
1018,Arjun Gupta,ENG,CL,1.0,17.65,1.02,0.23,10.4,79.96,0,7
1026,Deepa Singh,FIN,CO,6.0,26.46,9.9,0.39,11.65,87.8,0,6
1017,Vikram Patel,OPS,CL,7.0,9.54,8.24,4.97,9.35,89.47,0,7
1032,Arjun Nair,OPS,CO,1.0,15.9,1.78,0.21,1.26,93.85,0,3
1037,Vikram Gupta,OPS,CL,8.0,7.86,10.01,2.48,12.43,85.8,0,3
1015,Priya Gupta,FIN,CL,3.0,5.44,5.35,4.54,6.11,78.92,1,12
1052,Arjun Gupta,ENG,EL,1.0,5.33,3.79,3.9,13.42,89.63,0,8
1081,Deepa Reddy,OPS,EL,7.0,29.59,6.83,1.01,5.86,88.87,0,4
1112,Sanjay Sharma,OPS,CL,8.0,19.19,5.16,4.09,15.89,89.64,0,4
1037,Vikram Gupta,OPS,CL,6.0,6.49,4.82,4.94,11.98,85.27,0,1
1092,Sanjay Reddy,FIN,CO,5.0,14.2,8.05,1.13,4.81,86.49,0,3
1109,Arjun Singh,FIN,CO,3.0,21.77,5.39,4.45,12.45,94.8,0,9
1100,Sanjay Gupta,FIN,EL,9.0,13.01,6.86,3.61,11.01,90.72,1,11
1049,Vikram Gupta,HR,CL,2.0,19.33,8.26,1.63,12.27,76.04,0,4
1084,Vikram Reddy,ENG,CO,1.0,19.5,4.6,0.47,8.0,79.19,0,6
1076,Deepa Reddy,FIN,EL,7.0,8.68,4.2,1.12,15.92,94.67,0,2
1003,Sanjay Gupta,HR,EL,4.0,9.16,1.77,1.57,11.85,82.17,0,3
1070,Rohan Nair,HR,CL,1.0,25.39,8.94,1.67,1.29,79.03,0,6
1058,Priya Iyer,HR,CO,1.0,25.71,3.33,3.42,17.25,84.59,0,9
1008,Meera Reddy,OPS,EL,7.0,29.83,5.1,0.88,9.44,79.7,1,11
1063,Priya Reddy,FIN,CL,8.0,8.89,2.07,2.56,15.46,79.38,0,8
1015,Priya Gupta,FIN,EL,3.0,13.65,0.51,3.6,19.05,80.28,0,3
1065,Meera Verma,FIN,EL,3.0,15.1,9.85,2.89,4.45,75.8,0,6
1004,Sanjay Singh,OPS,EL,8.0,16.53,10.01,3.3,1.18,94.15,0,5
1090,Arjun Reddy,HR,CO,9.0,20.9,2.25,0.85,17.41,83.39,0,8
1065,Meera Verma,FIN,CL,5.0,16.98,3.45,1.82,17.18,84.36,1,10
1135,Priya Sharma,FIN,EL,4.0,21.25,9.1,1.61,15.95,81.78,1,12
1109,Arjun Singh,FIN,EL,1.0,23.43,10.65,1.15,1.7,81.28,1,12
1056,Anjali Iyer,OPS,CO,1.0,23.61,4.9,5.0,5.96,94.56,0,5
1129,Meera Sharma,FIN,CL,6.0,23.77,8.43,4.06,6.87,93.62,0,3
1104,Vikram Iyer,HR,CO,6.0,11.66,3.21,4.44,15.44,93.53,0,9
1069,Vikram Sharma,HR,CL,3.0,28.68,1.2,1.68,9.63,88.41,0,3
1030,Priya Verma,ENG,EL,9.0,20.22,0.48,0.57,15.07,89.32,0,4
1077,Anjali Gupta,ENG,CO,8.0,19.47,7.63,0.68,9.47,81.12,0,9
1089,Rohan Singh,SALES,EL,5.0,5.29,6.2,0.5,33.39,73.24,1,10
1099,Deepa Gupta,ENG,EL,7.0,23.31,1.98,4.78,4.48,84.15,0,3
1027,Deepa Nair,ENG,CO,1.0,12.73,8.25,2.85,7.49,88.08,0,6
1080,Sanjay Sharma,ENG,CO,3.0,19.1,7.79,1.54,7.44,76.65,1,12
1129,Meera Sharma,FIN,CO,9.0,29.6,10.4,4.55,4.35,91.62,0,4
1037,Vikram Gupta,OPS,EL,6.0,20.4,10.62,1.24,18.09,93.19,0,9
1144,Meera Sharma,SALES,EL,2.0,24.87,1.96,2.7,10.16,77.01,0,9
1079,Arjun Singh,SALES,EL,1.0,16.32,9.34,2.13,3.08,94.53,0,9
1043,Vikram Verma,ENG,CO,3.0,17.64,3.8,4.48,0.64,75.56,0,9
1132,Priya Sharma,OPS,CL,8.0,26.78,2.22,1.13,13.23,84.38,0,7
1019,Priya Sharma,FIN,EL,8.0,11.62,3.79,4.6,19.39,80.7,1,12
1033,Meera Iyer,ENG,EL,2.0,28.24,7.21,3.17,15.26,78.06,0,9
1037,Vikram Gupta,OPS,CO,4.0,19.4,4.76,4.95,17.64,89.99,1,11
1002,Vikram Gupta,ENG,EL,2.0,12.5,1.52,0.57,13.6,94.95,0,2
1017,Vikram Patel,OPS,CO,6.0,18.15,0.78,2.0,13.32,94.35,0,4
1094,Deepa Patel,HR,CO,4.0,23.6,10.32,1.07,8.1,94.63,0,7
1045,Meera Reddy,ENG,EL,4.0,18.64,5.54,4.5,18.13,91.44,0,9
1108,Meera Reddy,HR,EL,9.0,23.56,10.18,2.3,11.89,91.9,0,6
1018,Arjun Gupta,ENG,CL,1.0,17.97,8.07,0.22,4.42,84.11,0,5
1034,Rohan Iyer,ENG,CO,6.0,9.01,10.73,1.46,14.62,90.6,0,5
1097,Meera Sharma,HR,EL,2.0,11.8,11.26,3.33,0.94,77.71,0,8
1038,Arjun Sharma,SALES,EL,3.0,7.22,4.21,4.56,11.13,80.31,0,3
1056,Anjali Iyer,OPS,EL,3.0,7.92,4.48,0.69,17.62,89.99,1,11
1095,Priya Singh,FIN,CL,7.0,18.12,10.4,3.13,11.87,75.62,0,8
1091,Anjali Singh,OPS,EL,9.0,19.68,7.57,3.58,13.12,91.97,0,5
1054,Sanjay Gupta,SALES,EL,4.0,24.03,2.24,3.6,13.37,89.96,0,4
1047,Sanjay Reddy,HR,CO,7.0,18.69,3.9,0.45,4.32,90.64,0,5
1013,Meera Reddy,FIN,EL,5.0,16.37,0.11,1.98,11.75,86.4,0,4
1074,Anjali Singh,SALES,CO,5.0,15.1,9.29,3.03,9.89,93.26,0,2
1105,Rohan Sharma,SALES,CL,4.0,20.6,5.27,2.43,19.19,89.65,0,6
1104,Vikram Iyer,HR,CO,6.0,14.1,1.21,4.24,6.47,83.79,0,8
1114,Deepa Nair,HR,CL,8.0,5.71,0.79,1.92,14.99,93.26,0,3
1060,Deepa Verma,OPS,CO,2.0,8.55,8.3,1.68,5.21,94.13,0,8
1092,Sanjay Reddy,FIN,CO,5.0,20.59,10.07,3.8,11.98,94.22,0,3
1066,Arjun Gupta,SALES,CL,2.0,5.74,7.27,1.64,46.99,55.36,1,10
1033,Meera Iyer,ENG,CO,1.0,24.07,1.45,3.81,8.79,92.11,1,12
1064,Anjali Nair,HR,CO,7.0,7.29,1.36,0.54,14.49,77.83,0,3
1064,Anjali Nair,HR,CO,8.0,5.72,0.0,1.28,17.06,90.34,0,7
1126,Vikram Reddy,OPS,CO,2.0,23.64,5.36,3.39,17.05,85.72,0,4
1074,Anjali Singh,SALES,EL,9.0,6.79,10.03,0.46,1.12,82.27,0,7
1036,Priya Iyer,SALES,CO,5.0,8.72,4.24,1.69,15.19,83.88,0,1
1071,Arjun Nair,OPS,EL,3.0,5.26,3.45,0.15,1.88,79.38,0,7
1102,Priya Reddy,SALES,CO,2.0,16.12,8.71,1.67,19.07,76.37,0,4
1053,Deepa Reddy,OPS,EL,9.0,16.73,9.06,4.63,14.88,81.19,0,7
1082,Meera Sharma,SALES,CL,5.0,22.04,5.59,0.61,1.17,94.05,0,3
1035,Arjun Reddy,FIN,CL,2.0,24.3,1.52,4.53,11.81,89.77,0,9
1113,Deepa Singh,ENG,CO,1.0,28.74,2.22,3.54,0.86,78.95,0,6
1053,Deepa Reddy,OPS,CO,8.0,16.28,10.39,0.45,16.46,78.19,0,5
1056,Anjali Iyer,OPS,CO,8.0,28.37,11.87,2.17,11.9,90.54,0,9
1144,Meera Sharma,SALES,EL,4.0,19.52,8.3,4.45,17.48,94.56,0,4
1137,Meera Gupta,SALES,CL,8.0,26.8,7.54,3.65,28.17,61.94,1,11
1067,Arjun Sharma,HR,CL,9.0,15.59,1.93,1.29,18.51,77.82,1,11
1128,Sanjay Singh,SALES,EL,4.0,27.47,8.13,3.09,14.11,91.58,0,8
1105,Rohan Sharma,SALES,EL,4.0,12.82,8.49,3.62,6.64,88.38,0,1
1127,Meera Patel,FIN,EL,7.0,8.79,2.94,3.86,1.33,78.76,0,1
1026,Deepa Singh,FIN,EL,2.0,24.05,6.72,4.5,0.62,80.43,0,9
1023,Rohan Reddy,FIN,CO,1.0,11.08,7.15,3.97,0.67,89.35,1,11
1033,Meera Iyer,ENG,EL,4.0,5.83,4.84,4.83,14.61,81.01,0,7
1087,Arjun Gupta,OPS,EL,8.0,15.94,0.28,1.73,13.98,76.8,1,11
1076,Deepa Reddy,FIN,CO,2.0,29.77,3.57,0.42,0.1,83.17,0,9
1045,Meera Reddy,ENG,CO,8.0,22.92,4.2,3.67,18.81,76.86,0,2
1073,Priya Singh,HR,CO,6.0,17.45,6.51,1.5,13.35,87.9,1,10
1034,Rohan Iyer,ENG,CO,7.0,21.8,5.9,3.91,9.89,77.23,1,12
1025,Anjali Sharma,FIN,EL,4.0,25.4,2.96,2.15,13.1,78.18,0,3
1138,Meera Patel,ENG,EL,3.0,17.29,4.25,4.06,9.9,94.89,0,6
1089,Rohan Singh,SALES,CO,9.0,6.17,3.01,1.77,35.36,65.63,1,12
1015,Priya Gupta,FIN,CL,1.0,24.02,8.65,4.52,0.68,83.95,1,12
1088,Priya Verma,HR,CL,1.0,28.55,5.23,4.93,1.14,89.36,0,4
1125,Rohan Singh,SALES,CL,6.0,8.24,10.75,3.46,5.18,93.03,0,7
1142,Rohan Patel,ENG,CL,2.0,27.04,4.12,4.28,14.03,90.32,0,7
1078,Sanjay Sharma,OPS,EL,4.0,18.41,5.78,2.51,4.95,88.7,0,5
1090,Arjun Reddy,HR,EL,6.0,21.1,8.56,1.39,0.01,92.31,0,3
1139,Arjun Verma,ENG,CL,5.0,21.53,7.83,4.3,2.81,83.6,0,7
1031,Anjali Reddy,FIN,EL,8.0,5.38,10.78,2.64,17.0,76.2,0,7
1126,Vikram Reddy,OPS,EL,4.0,26.18,4.69,2.76,15.53,76.7,1,12
1122,Sanjay Nair,HR,CL,8.0,23.15,8.19,0.68,2.86,90.11,0,3
1080,Sanjay Sharma,ENG,CO,5.0,29.64,0.77,3.04,9.59,79.91,1,10
1122,Sanjay Nair,HR,EL,8.0,13.65,8.13,1.02,12.37,77.59,0,5
1067,Arjun Sharma,HR,CO,4.0,13.35,3.93,2.0,14.12,86.32,1,10
1043,Vikram Verma,ENG,EL,8.0,22.7,3.96,0.9,10.21,85.1,0,1
1132,Priya Sharma,OPS,CL,5.0,15.22,3.81,0.74,0.09,94.4,0,1
1081,Deepa Reddy,OPS,EL,4.0,19.17,8.82,1.27,4.5,76.21,0,2
1014,Meera Gupta,HR,EL,8.0,6.21,2.26,0.33,3.77,83.21,0,7
1098,Priya Sharma,SALES,CO,2.0,22.06,1.11,4.55,9.74,82.86,0,7
1075,Priya Sharma,SALES,EL,3.0,9.13,11.89,2.32,7.9,93.39,0,1
1060,Deepa Verma,OPS,CL,4.0,10.89,2.03,0.34,17.94,79.01,0,6
1015,Priya Gupta,FIN,EL,4.0,12.61,8.02,4.77,6.59,83.15,0,5
1145,Sanjay Nair,OPS,EL,4.0,16.49,3.44,1.77,0.58,94.63,0,6
1035,Arjun Reddy,FIN,CO,7.0,14.59,6.47,1.9,7.2,84.28,1,12
1041,Sanjay Sharma,HR,CL,4.0,8.82,0.39,1.23,19.59,91.58,0,6
1100,Sanjay Gupta,FIN,EL,4.0,16.13,11.8,1.48,4.81,87.76,0,9
1136,Rohan Iyer,OPS,CO,5.0,6.27,10.95,4.42,19.42,89.33,0,3
1102,Priya Reddy,SALES,CL,7.0,9.73,3.47,4.45,33.92,72.72,1,12
1142,Rohan Patel,ENG,CO,2.0,11.65,3.56,0.99,2.58,79.67,0,1
1030,Priya Verma,ENG,CL,1.0,10.5,3.65,0.65,4.97,91.43,0,9
1023,Rohan Reddy,FIN,EL,2.0,6.22,9.51,3.5,5.22,89.58,0,9
1059,Sanjay Nair,FIN,CO,1.0,27.58,11.98,4.6,15.56,91.25,0,8
1014,Meera Gupta,HR,CL,1.0,21.93,8.55,4.93,10.83,80.43,0,5
1149,Deepa Gupta,SALES,CO,3.0,28.96,5.54,2.83,15.02,76.37,0,5
1125,Rohan Singh,SALES,CO,5.0,18.16,0.65,2.75,14.37,77.44,0,6
1028,Priya Nair,OPS,CL,3.0,8.24,10.46,1.79,12.52,78.18,0,6
1042,Sanjay Sharma,HR,CL,6.0,29.05,3.55,0.82,10.06,84.89,0,9
1097,Meera Sharma,HR,CO,2.0,22.85,10.48,4.75,0.65,94.51,1,12
1115,Meera Iyer,SALES,EL,3.0,10.52,7.78,0.13,50.21,76.33,1,12
1052,Arjun Gupta,ENG,EL,7.0,20.66,8.63,0.71,2.8,89.32,0,5
1057,Rohan Patel,OPS,EL,7.0,6.06,7.8,3.42,11.07,88.67,0,9
1070,Rohan Nair,HR,EL,4.0,14.21,2.53,0.5,4.68,78.83,0,4
1120,Meera Reddy,HR,CL,3.0,10.86,4.76,2.25,18.43,86.2,1,12
1033,Meera Iyer,ENG,CO,4.0,29.14,7.19,3.18,14.27,90.4,1,12
1118,Meera Reddy,HR,CL,6.0,10.87,11.76,1.82,3.38,84.99,1,11
1026,Deepa Singh,FIN,EL,7.0,20.86,10.3,1.31,13.86,83.0,0,5
1134,Anjali Iyer,HR,CO,7.0,23.39,6.62,1.56,3.21,92.92,0,2
1077,Anjali Gupta,ENG,EL,5.0,23.22,11.73,3.92,11.61,75.53,0,8
1101,Meera Verma,SALES,CL,8.0,19.16,1.54,1.93,27.36,64.77,1,12
1072,Arjun Patel,ENG,EL,9.0,21.92,8.84,1.21,10.08,91.35,0,1
1103,Deepa Sharma,FIN,EL,1.0,20.02,0.09,1.74,12.15,94.04,1,10
1084,Vikram Reddy,ENG,CL,8.0,19.58,8.13,4.99,0.61,76.82,0,8
1140,Sanjay Singh,ENG,EL,7.0,25.54,10.13,3.68,17.94,81.46,0,1
1116,Priya Sharma,FIN,CL,4.0,13.49,4.56,4.79,1.28,90.47,0,9
1036,Priya Iyer,SALES,CO,4.0,16.6,2.96,2.56,42.72,66.96,1,11
1085,Meera Nair,FIN,CL,4.0,23.73,0.62,4.75,14.05,81.4,0,7
1047,Sanjay Reddy,HR,EL,8.0,8.16,7.32,4.98,11.91,90.72,0,7
1126,Vikram Reddy,OPS,CL,7.0,10.78,7.79,1.21,9.22,84.57,0,9
1094,Deepa Patel,HR,CO,2.0,13.55,6.82,0.27,10.2,82.36,0,1
1065,Meera Verma,FIN,CO,6.0,27.6,2.22,3.41,18.49,85.77,0,2
1132,Priya Sharma,OPS,EL,4.0,17.34,5.48,0.04,8.87,82.38,1,12
1034,Rohan Iyer,ENG,EL,1.0,13.19,5.33,2.28,15.5,83.87,0,8
1006,Anjali Iyer,ENG,CL,7.0,17.85,6.97,0.81,4.41,79.7,0,5
1055,Priya Iyer,FIN,CO,2.0,14.6,7.48,2.2,7.85,86.29,0,7
1086,Rohan Patel,HR,EL,5.0,26.65,0.72,3.63,6.73,88.64,0,1
1038,Arjun Sharma,SALES,CL,9.0,22.72,10.67,1.41,6.96,87.44,0,7
1128,Sanjay Singh,SALES,CO,4.0,16.15,6.53,4.0,14.57,94.29,0,2
1122,Sanjay Nair,HR,CO,9.0,8.09,7.75,4.98,4.65,80.59,1,11
1108,Meera Reddy,HR,CO,2.0,29.54,9.78,1.57,8.07,79.85,1,12
1110,Anjali Singh,FIN,EL,3.0,29.98,7.83,1.86,6.63,93.63,1,10
1064,Anjali Nair,HR,CL,8.0,22.76,3.77,0.6,6.2,83.69,0,2
1030,Priya Verma,ENG,CO,9.0,22.06,10.14,0.05,4.4,88.31,0,2
1098,Priya Sharma,SALES,CL,4.0,22.3,2.42,0.27,12.35,85.37,0,9
1074,Anjali Singh,SALES,EL,8.0,29.0,0.68,0.19,19.74,87.9,0,1
1015,Priya Gupta,FIN,CL,9.0,23.78,3.38,1.1,18.52,86.43,0,3
1130,Priya Nair,OPS,CO,8.0,14.38,0.64,0.67,4.64,83.59,0,3
1010,Anjali Iyer,FIN,CO,7.0,26.99,5.34,4.66,9.91,88.88,1,10
1050,Arjun Iyer,ENG,CO,2.0,13.78,1.42,0.73,3.72,81.56,1,11
1110,Anjali Singh,FIN,CL,7.0,7.07,7.09,2.41,19.56,91.92,0,4
1083,Sanjay Nair,ENG,CL,2.0,13.7,2.71,3.59,9.8,90.02,0,6
1135,Priya Sharma,FIN,CL,8.0,22.89,3.83,1.67,14.78,80.03,0,7
1018,Arjun Gupta,ENG,CO,9.0,16.84,11.97,2.15,14.52,88.87,0,5
1086,Rohan Patel,HR,EL,8.0,22.51,11.98,1.79,17.93,82.64,1,12
1035,Arjun Reddy,FIN,CO,8.0,11.73,6.83,4.73,5.98,81.11,1,11
1004,Sanjay Singh,OPS,CL,5.0,24.92,9.58,3.88,10.5,80.69,0,2
1138,Meera Patel,ENG,CO,8.0,9.79,11.06,2.83,14.58,87.72,0,3
1038,Arjun Sharma,SALES,CO,5.0,14.0,4.34,1.38,19.61,92.42,0,3
1119,Arjun Singh,SALES,CL,8.0,18.27,5.8,3.45,19.03,77.24,0,2
1113,Deepa Singh,ENG,CL,1.0,22.52,5.17,1.96,19.81,87.25,0,4
1053,Deepa Reddy,OPS,CO,8.0,5.99,8.48,1.86,16.43,82.28,0,6
1086,Rohan Patel,HR,EL,4.0,27.12,7.08,1.2,11.37,75.08,1,10
1033,Meera Iyer,ENG,CL,2.0,21.35,1.63,1.45,6.63,75.07,0,3
1117,Arjun Nair,OPS,EL,1.0,25.89,8.2,2.42,18.18,75.59,0,2
1098,Priya Sharma,SALES,CO,4.0,6.59,0.79,0.21,8.18,89.37,0,8
1011,Arjun Sharma,HR,EL,8.0,11.38,7.21,3.42,9.33,81.73,1,11
1091,Anjali Singh,OPS,EL,4.0,15.67,4.7,2.32,1.52,86.06,0,6
1021,Arjun Verma,OPS,CO,2.0,16.44,11.87,3.75,8.61,84.15,1,12
1006,Anjali Iyer,ENG,CL,5.0,16.65,8.23,1.65,8.21,92.28,0,7
1052,Arjun Gupta,ENG,CL,9.0,9.31,2.9,2.32,15.95,89.63,0,4
1024,Vikram Singh,HR,CL,7.0,14.82,6.0,2.64,13.84,89.22,0,9
1112,Sanjay Sharma,OPS,EL,8.0,7.97,1.35,0.4,16.96,76.61,1,12
1134,Anjali Iyer,HR,CL,5.0,29.59,5.01,1.06,10.43,87.98,0,1
1020,Anjali Verma,ENG,CL,2.0,29.38,10.76,1.46,6.53,82.43,0,5
1053,Deepa Reddy,OPS,CL,5.0,6.4,10.93,1.61,8.52,91.55,0,7
1001,Rohan Patel,OPS,CL,3.0,7.32,7.45,1.38,0.35,86.05,0,7
1080,Sanjay Sharma,ENG,CO,7.0,24.38,2.01,0.78,10.5,86.93,0,4
1054,Sanjay Gupta,SALES,EL,3.0,12.37,7.47,0.94,4.38,76.35,0,3
1032,Arjun Nair,OPS,CO,9.0,18.91,4.25,4.19,10.56,75.6,0,1
1118,Meera Reddy,HR,EL,2.0,15.93,2.99,3.38,2.52,92.16,0,5
1113,Deepa Singh,ENG,CL,8.0,20.82,0.01,2.36,17.88,88.61,0,6
1037,Vikram Gupta,OPS,CL,2.0,13.12,11.18,3.39,16.53,80.42,0,4
1115,Meera Iyer,SALES,EL,3.0,6.22,3.49,2.0,39.5,73.85,1,11
1091,Anjali Singh,OPS,CO,2.0,15.9,11.39,1.79,15.19,86.66,0,4
1054,Sanjay Gupta,SALES,CO,3.0,8.58,3.95,2.89,34.4,67.75,1,11
1027,Deepa Nair,ENG,CL,5.0,24.34,8.72,1.81,10.92,88.08,0,7
1047,Sanjay Reddy,HR,CO,7.0,7.06,4.27,2.17,5.21,78.45,1,10
1065,Meera Verma,FIN,CO,6.0,17.34,0.76,4.73,15.3,89.62,0,4
1088,Priya Verma,HR,CL,3.0,18.24,11.79,3.74,11.52,92.02,0,6
1012,Sanjay Gupta,ENG,CL,5.0,25.74,10.72,0.93,2.49,85.07,1,11
1052,Arjun Gupta,ENG,CO,6.0,17.84,1.74,3.7,16.08,94.26,1,12
1049,Vikram Gupta,HR,EL,3.0,9.52,3.85,4.91,1.85,80.19,0,7
1050,Arjun Iyer,ENG,EL,2.0,17.71,5.26,0.87,3.5,87.52,0,1
1088,Priya Verma,HR,CO,7.0,28.0,4.86,2.96,17.71,83.04,1,10
1125,Rohan Singh,SALES,EL,7.0,10.97,8.85,3.99,41.19,73.94,1,11
1047,Sanjay Reddy,HR,CO,4.0,29.78,4.03,1.05,2.2,82.57,0,2
1108,Meera Reddy,HR,CO,5.0,16.59,6.26,4.76,12.08,87.12,0,4
